PAGASA 14.6452 121.0442
980446	10.4997	124.7403
980447	10.9265	124.4345
980451	11.1116	125.0169
980452	10.247117	124.796001
980453	11.05	124.3833
980454	11.3074	124.3703
980455	11.158469	124.990585
980456	11.063216	125.03791
980457	11.406111	124.350556
980458	11.177859	125.003174
980459	14.6416	121.2233
980461	12.499	124.6385
980462	12.408389	125.053142
980463	12.385599	125.302461
980464	12.570013	125.010571
980465	12.5278	124.4851
980466	15.337026	120.591614
980467	15.5205	120.572464
980468	15.671258	120.577438
980469	12.5629	124.9267
980471	8.3702	124.9747
980472	8.5338	124.7559
980473	11.0461	123.9791
980474	11.0839	123.9376
980475	10.030149	125.017258
980476	10.527667	125.162857
980477	10.156251	125.117859
980478	10.071054	124.944618
980479	10.351685	125.253143
980481	10.394213	125.198502
980483	9.9114	125.2766
980485	10.157987	125.003853
980486	10.2811	125.1377
980488	10.262027	125.173508
980489	10.274247	125.25798
980491	10.384825	124.980827
980492	15.559932	120.926857
980493	15.584015	120.876694
980494	6.6611111	124.69666
980495	6.517	124.8249
980496	12.035679	125.484521
980497	12.0132	124.8116
980498	15.578204	120.814441
980499	15.737144	120.572906
980501	15.326893	120.551369
980502	15.35293	120.599606
980503	9.7405	118.7557
980504	9.33285	123.295242
980505	12.12	120.0995
980506	13.748	120.9908
980507	13.6782	121.0513
980508	7.83	123.4627
980509	9.6567	123.3254
980511	10.6469	124.3817
980512	9.4258	123.3402
980513	10.7283	123.8247
980514	7.245973	124.509895
980516	9.065997	126.19632
980517	8.2246	126.3006
980519	9.7833	125.4833
980521	14.204878	121.089955
980522	9.7646	126.0407
980523	10.0769	123.4524
980524	8.4833	125.9667
980525	6.0723	125.1408
980526	6.7613	125.3651
980527	8.5643	123.6383
980528	7.690653	125.987532
980529	13.8344	121.1315
980531	9.8316	124.1827
980532	7.327	126.5649
980534	10.4701	123.6943
980535	14.636	121.094
980536	14.657	120.951
980537	13.889	121.213
980538	13.937	121.159
980539	14.699	120.995
980541	14.033	121.088
980542	14.4579	121.0323
980543	13.948368	120.747637
980544	14.6508	120.9474
980545	16.8573	120.7935
980546	17.0869	120.9385
980547	15.3054	120.9195
980548	10.1935	123.7401
980549	14.5494	121.0277
980551	14.5452	121.0532
980552	17.3972	121.44
980553	14.5195	120.5954
980554	15.5233	120.7911
980555	15.6611	120.7449
980556	14.1802	120.7461
980557	7.8267	124.7778
980558	14.791	120.2758
980559	14.8021	120.261
980561	10.7087	122.5921
980563	7.2104	125.6498
980564	14.0907	121.2253
980565	8.526	124.755
980566	6.097	125.1584
980567	15.7406	121.6379
980568	5.9126	125.645
980569	13.5799	124.2127
980571	11.6843	122.3825
980572	10.6988	122.5675
980573	13.825	121.3966
980574	7.3991	122.9138
980575	14.6304	120.9458
980576	8.5992	123.3417
980577	13.841	121.2052
980578	15.003	120.6079
980579	9.709	123.5076
980581	10.058	123.4373
980582	11.2497	123.9987
980583	11.2963	123.7332
980584	10.8294	122.4975
980591	11.0435	122.0643
980592	16.9272	121.7526
980593	17.642	121.7354
980594	11.6002	122.7503
980595	8.1809	123.8448
980596	9.0667	126.1667
980597	8.948	125.4822
980598	13.8329	120.6324
980599	15.849	121.5371
980601	9.2521	124.7051
980602	13.7749	123.8628
980603	14.0995	122.0131
980604	8.6085	124.4582
980605	14.1862	121.7295
980606	15.157	121.0777
980607	13.2609	123.5588
980608	13.5848	123.2678
980609	13.1559	123.7307
980611	13.4197	123.4248
980612	7.6099	126.5698
980613	14.7144	121.9384
980614	9.6583	123.8533
980615	11.2267	125.0261
980616	11.0129	124.6039
980617	7.1295	125.6445
980618	6.9221	122.0598
980619	14.5225	121.0013
980621	9.8565	126.0159
980622	7.0494	126.4482
980623	6.6535	126.0724
980624	11.2712	123.0949
